SampleId,_CO,_M3,_RT,_MI,_OF,_IF,_SA,_WA,_KCL
sample_12637,0.37911538859813787,0.3113923544688361,0.3683020752871933,0.3632349933033876,0.39530592592665464,0.3799881319035453,0.07875798392398752,0.3561217546462663,0.34567883674598116
sample_12638,0.38794806175970414,0.34041388106705406,0.34634336040361935,0.31339704528890616,0.3862250149821136,0.3555008124087804,0.38637682340661217,0.3199610648938368,0.34280539464446663
sample_12639,0.38469206108383347,0.32579982099077026,0.3160457937510216,0.3830253342695269,0.38779814781462596,0.2984797900082438,0.12739439917582315,0.3817166719582018,0.35851894830173414
sample_1264,0.38884665762570414,0.3721469866969012,0.38904982783078623,0.3764248871446128,0.3869742523357613,0.39412328295660215,0.3694545398082698,0.3978843731845198,0.291997377327912
sample_12640,0.29068982363906,0.2807622642556565,0.3637519441242434,0.24302203070217324,0.3961274622695704,0.17626541732557696,0.3961773351429544,0.3404535821703194,0.3310342276323195
sample_12641,0.3792205536018615,0.28344062956813804,0.35627688939149055,0.11667265888392185,0.39795724224112805,0.3959991166142049,0.25365105839058766,0.38047859355682134,0.3788932521210612
sample_12642,0.38583231645845745,0.3375898313315953,0.3008491983140225,0.09863866654159302,0.3965635088872761,0.3988434837167373,0.1930670870043846,0.39789898285342784,0.3387255431668273
sample_12643,0.38668497191472995,0.36950597809177793,0.37499153713445704,0.3961109990181555,0.3958289185727285,0.39760203021116164,0.3431058223843735,0.33444324788945057,0.3551745165047925
sample_12644,0.3277727251511144,0.33870032693610835,0.32983684534871205,0.26716565186186675,0.39693256847977276,0.38147967114778836,0.37542399396175063,0.361332668308904,0.3228520199835688
sample_12645,0.3869615328413735,0.3701632689340295,0.38546103477499205,0.3629525301914687,0.35945688388164654,0.38104428081044645,0.3794440302177229,0.26815740665816834,0.08271806605757814
sample_12646,0.3545107884251486,0.3136226290740612,0.32338589395145234,0.10460179341638691,0.31166274591649423,0.31271756673136475,0.2497521426857513,0.37496450935877773,0.36461063048630127
sample_12647,0.3785194003749113,0.36855502440433896,0.3804198915008394,0.35504743391989635,0.3056340219129564,0.3935522058502604,0.29719191322945737,0.32314428989335325,0.3827285674796559
sample_12648,0.23945133191141732,0.3138405197797141,0.3356671755152957,0.21653645613251973,0.37471505939891414,0.21485275757222064,0.3717984452410412,0.3922745488820955,0.28316447511790144
sample_12649,0.37733921406705917,0.36845175510882155,0.3453799121625901,0.3663668555611246,0.38964909746334064,0.3936974518275666,0.06323145902896242,0.3872545294460168,0.36556374228927563
sample_1265,0.33856302004208766,0.2779761530952558,0.25971340081144045,0.3787587503753603,0.3802409429787901,0.3099081005347087,0.28573632642289776,0.38896074061765074,0.3929067828871449
sample_12650,0.3757613267662611,0.3811387094515359,0.38632108733324094,0.39222592098109965,0.35985788190342527,0.3931954006252244,0.3045419409519879,0.3972538265022978,0.39869312652374855
sample_12651,0.3513104965373807,0.34834598521714416,0.22485392349338532,0.29379509882136956,0.2874622126060477,0.39358308005624426,0.34706238279347584,0.3236450255923873,0.2639093734306117
sample_12652,0.36612671089562443,0.3642746333676771,0.2996653932259886,0.17979845791757823,0.2992347419670616,0.0002413337672865814,0.25946161478774526,0.37447021260440727,0.39401486743454756
sample_12653,0.3900937551699225,0.37537106091025785,0.3568032872810361,0.3443389078982207,0.3979137913408006,0.3981101399894505,0.27782344698565753,0.3937072573202701,0.3528529312852126
sample_12654,0.3907625254185918,0.3749996159034838,0.30836728541703773,0.3405250909198905,0.3919702569619702,0.3935477199749987,0.3988299502157444,0.38925047745822106,0.10151541897060076
sample_12655,0.395184473840756,0.3795741336672438,0.3733640648712304,0.35237736803667524,0.3953212256198799,0.39801140661701817,0.39366184296638607,0.3984540555229823,0.3966214665048164
sample_12656,0.3644629901079745,0.23295693991402014,0.19774662870104293,0.3308080533815483,0.23737517506463818,3.52296003237931e-09,0.005950917122890899,0.2449644689532875,0.28263015851297085
sample_12657,0.3424828823164024,0.32052367713711655,0.33412590589083396,0.37781266064519076,0.38893677594639076,0.3931954006252244,0.39878936675172716,0.32570334437474097,0.16205775471252734
sample_12658,0.29052062389903527,0.17405177154129944,0.2467628897525598,0.391430603457642,0.34743238737001464,0.3959027412042019,0.1162858962903509,0.39586937671169053,0.04951352904826212
sample_12659,0.3283214919849949,0.29418469404851383,0.38367535406060654,0.3574606663171973,0.3825274069388134,0.3935601379217883,0.3921811810374592,0.3142457092352629,0.2297998315969158
sample_1266,0.36665183197496987,0.3752987516953597,0.3840367985129746,0.3960864747200758,0.3925496555698727,0.3957245460020714,0.39165160184080167,0.38699760257529425,0.18100311155355717
sample_12660,0.3856466320966409,0.3831578732456393,0.3424120226911554,0.35864951980984494,0.39151460419120887,0.3935473748319751,0.23887375306395192,0.3602016719969522,0.38673708397312606
sample_12661,0.3808538301736396,0.3860736146210084,0.3542089721523835,0.37137083793312287,0.35285145982417554,0.38327304561944064,0.18410265876293622,0.3981656710488799,0.3070008687227578
sample_12662,0.3225642233541869,0.23809283593825495,0.2577110831846222,0.37823551033357755,0.3878602916399397,0.39092802359873946,0.2021128651196826,0.3458627711703546,0.38772060897611305
sample_12663,0.38403550448488977,0.2907937019007283,0.37449156972159303,0.3595460560530861,0.3359265380475235,0.3931954006252244,0.34233991429481025,0.2675877076489437,0.25090213308364023
sample_12664,0.3249950977346057,0.267348746231488,0.30750512218105935,0.08670761466522046,0.17180862510584494,0.15913614032065942,0.13792725440956408,0.23295743220535672,0.27292316307560155
sample_12665,0.3925083939881945,0.35506087560808824,0.3755161757230292,0.16631138858352404,0.3973952486770054,0.38924320621319947,0.312869481202429,0.3572391456911981,0.39870856826656176
sample_12666,0.37801028773605505,0.3301290071724258,0.36540854042501963,0.34341503909193843,0.35925301533423804,0.106687028276987,0.3865046186908749,0.3980940429518278,0.3887679845426686
sample_12667,0.3495655197869382,0.35801636547578214,0.294512699890454,0.3292164843497796,0.3788394795855108,0.3931954006252244,0.36800144477228963,0.35896081743912234,0.3828025655088102
sample_12668,0.356810749538262,0.3477352122395792,0.37266185030155735,0.3934302368236202,0.33956754317084836,0.38682367143038043,0.32357179514072826,0.372676167342401,0.14407733646945547
sample_12669,0.38733629568121414,0.3512739992337812,0.3632824752223525,0.27913486899227596,0.26899248544323917,0.3923028075307011,0.35465934457824594,0.36923274578428966,0.3256119504815923
sample_1267,0.3753627228501712,0.35186980270176904,0.3473040397992223,0.27407466382556106,0.3399271293190651,0.3931954006252244,0.3970887721336641,0.33507659113612587,0.31117396860851276
sample_12670,0.2467647687187667,0.2219590942386657,0.34941100156211236,0.3318705941713591,0.37383564226267685,0.3958124349839445,0.2699689373293886,0.20234247871055477,0.3951503343551588
sample_12671,0.3854241483483995,0.3569546388770039,0.3248048519512957,0.3478319429835715,0.39732688959125495,0.39873097537098,0.09281594296649817,0.392024879322758,0.3013495403456112
sample_12672,0.38806780922618606,0.37482303332371153,0.33380954606245017,0.24757764817373126,0.310820790453554,0.39543682066446195,0.21934230521993567,0.39890555242001735,0.33333932403594113
sample_12673,0.35769358506042487,0.3858441516643489,0.37216977271363133,0.2909536314543286,0.3975720933284815,0.3935539307002756,0.19087119266927546,0.39099915963956633,0.3953472877657913
sample_12674,0.36852496299588144,0.3257048810882704,0.35828461040270354,0.36653490449856,0.3689708512939587,0.30936506823050425,0.23010293475032056,0.395725250103787,0.35884241756461016
sample_12675,0.38460687029860674,0.35871081171895436,0.37281973530714596,0.38912086544846763,0.3838904413130438,0.39894226054727905,0.25686016403213013,0.3787281323976689,0.11633450793739239
sample_12676,0.3254072537941598,0.3165900502268867,0.3159369592918951,0.29661972749053345,0.2518649749923648,0.04837982869309949,0.300995462025064,0.38411020788131905,0.3971708752611225
sample_12677,0.3655390160013508,0.34744700468871437,0.3507667909658451,0.3688442847206348,0.3964572564715804,0.20981462297409617,0.3058097312648572,0.3849852694824981,0.39652987751689256
sample_12678,0.354817573459008,0.3844541563325581,0.3652885410408091,0.23418905744434446,0.3839398588808808,0.3931954006252244,0.29514522935079973,0.3976103459264837,0.3800413429750245
sample_12679,0.3393532418283686,0.30330815399852035,0.26632607327203456,0.30119240607774905,0.32210165547626524,0.3686044536719317,0.39759194356375255,0.29300520734219854,0.36111554263781603
sample_1268,0.37634467757150425,0.3841444907934836,0.35558019256596735,0.3546455288023767,0.36076165460816345,0.3931954006252244,0.19453869316094843,0.39889550222768877,0.3514852747933956
sample_12680,0.34137620571077976,0.2938510812633019,0.2852066238416398,0.38827195256367286,0.1503765286507429,1.0056907646327027e-17,0.23745833714455825,0.38646281703487406,0.3330167727394887
sample_12681,0.28694299326560785,0.2306611513413469,0.18290520715523917,0.2743960672761654,0.37189250873965524,0.3558872882856222,0.1914035446365426,0.20943192465834204,0.14753119766342
sample_12682,0.367808968673327,0.3431782770357544,0.3689927776814192,0.36821646043328343,0.3820583970484908,0.3935473748319751,0.35887659986751796,0.3949320196995958,0.3847071220838941
sample_12683,0.387236965821768,0.39005625702069197,0.3212611704028368,0.29339570387546865,0.31106176291244325,0.3931954006252244,0.39732437366550766,0.39734008666402476,0.3401286774700815
sample_12684,0.3760304936840062,0.3534693590558162,0.36043863522560693,0.3805042800746985,0.389779818791948,0.3989227423997474,0.39859561560278356,0.39207586096054947,0.396410954897677
sample_12685,0.3309647737648214,0.36672277588255836,0.29281977101395174,0.3616068277677111,0.3967701594107864,0.36504404087376113,0.38240657331657024,0.39418084739424286,0.3668677450067385
sample_12686,0.3496982612572611,0.3522527507779685,0.3930296320198747,0.3013355310107566,0.38630478851735206,0.39201564428601293,0.35501085741027544,0.2865287521040197,0.2409846935104906
sample_12687,0.36367366001135,0.36133301849276683,0.37139989408573365,0.3418661160729886,0.38738300171684437,0.398887655130601,0.3756561530113443,0.38741926677261596,0.3971808930395591
sample_12688,0.3387183430970503,0.31505608434828586,0.28599409371008344,0.18133496352955672,0.3853948910873365,0.21589128762652723,0.39461975539590455,0.3737464136369345,0.31167215263179315
sample_12689,0.2801497409453382,0.31546297511497884,0.3497662171983026,0.35758462553580084,0.38586272701866,0.3952078074818104,0.38356556414760784,0.362874788694844,0.29244966724818827
sample_1269,0.39227354935932757,0.3819416816456988,0.3615745863927513,0.353154489129848,0.35994553148018404,0.398897761503858,0.398499138703699,0.392179857384779,0.39345370873475494
sample_12690,0.38854418651464734,0.3375097600842611,0.37030409669394115,0.36034424125810305,0.35953651541938303,0.36437756515281283,0.38906102828448946,0.34060961669534184,0.09790816818723418
sample_12691,0.3426744769105512,0.3313990667193964,0.3469952203648917,0.12346081207403305,0.30216270822402613,0.36189790878205014,0.39387979015464153,0.3753177400650487,0.24330908941372664
sample_12692,0.38687236511901,0.30247918416345515,0.35764879224973456,0.3296262027841796,0.3974582157908323,0.3931954006252244,0.38624346817388944,0.3954331516038674,0.2902969046986411
sample_12693,0.36268013431908486,0.36403810562214806,0.36657502426082544,0.36652982345732227,0.3956418057551343,0.3941034582176724,0.061278484716218516,0.24202783871494205,0.003240970209126178
sample_12694,0.3708253627878137,0.3374914305872918,0.2849217356425689,0.23453470224740017,0.3744808147251708,0.23938062286601985,0.3616560400787543,0.3825942137453753,0.3973360340997933
sample_12695,0.36705938246129544,0.28399083038374856,0.24946525887931764,0.2932195860902382,0.28896253612807593,0.39752106828842976,0.036415721576622685,0.344167943168435,0.3762392218825792
sample_12696,0.32007902810194455,0.28961398554505086,0.326740307119458,0.22894266549189438,0.37900863761359593,0.3987703351121862,0.3215398214215965,1.0,0.30349609814565726
sample_12697,0.37097027575927577,0.33535368942496047,0.3500926581030777,0.37955310962003197,0.39706889533390716,0.39355392138681156,0.3659773935810806,0.3916084581785831,0.3984031462086201
sample_12698,0.377640762594733,0.3548161675554639,0.3424578119785704,0.3673110470945306,0.27619224936961173,0.3988873373785024,0.38450975361512235,0.3981731156291947,0.3447908946369233
sample_12699,0.33973070131538313,0.3544963812820325,0.30520111770481967,0.29742181317271066,0.39789623514380656,0.3931954006252244,0.39759194356375255,0.2787610363926304,0.3963291254672622
sample_127,0.33869206924172535,0.3473888231498073,0.36510954034722876,1.0,0.39888361046268517,0.3951689153218779,0.31142650587343623,0.3798941714813248,0.29281132334509696
sample_1270,0.32384985319531095,0.3225599726678162,0.36502179312110006,0.35518645298146495,0.38174345109882357,0.36576879002488283,0.39847321596879665,0.2969205065747622,0.3698230500775733
sample_12700,0.3925998863215741,0.3700651678659419,0.3620651427545203,0.36808467347480445,0.25210617454922557,0.3931954006252244,0.29691212668480177,0.34775335039178734,0.13274056257018085
sample_12701,0.369220622423967,0.31591855334570745,0.34509975880228827,1.0,0.395058945060606,0.3931954006252244,0.38266148727930205,0.34788936214795085,0.015385365518819544
sample_12702,0.38743036547645804,0.3822422053201285,0.3858496782762811,0.15262008058185125,0.3876101554660183,0.3931954006252244,0.14213271093918792,0.3658816216451614,0.3804312584326055
sample_12703,0.3039006743905683,0.2332359177608344,0.28074350748553084,0.38566172487231004,0.3492958744365817,0.38621331604670417,0.14249018131332786,0.31153051531814163,0.39803866441133456
sample_12704,0.3435506706076219,0.33895075732836505,0.31748816858887136,0.3763037443814253,0.3844599858904164,0.3931954006252244,0.1805419150099546,0.23977808787675692,0.26095077132046957
sample_12705,0.3867421956700437,0.3517765408886006,0.364822616666701,0.2506295261007087,0.3957625812910098,0.39874767062943645,0.39880377490230895,0.299108313553607,0.27145477800367823
sample_12706,0.2623533976694439,0.32767100818937994,0.2920322658142163,0.2557637704886037,0.2166805693070706,0.3931954006252244,0.01812703382326442,0.2914221237358905,0.35453684380758776
sample_12707,0.37303208140526173,0.37026987546012763,0.3315357420283865,0.2931710571748616,0.3818943093598208,0.39856243373842903,0.1169329439251445,0.30224798863656355,0.37026752931789847
sample_12708,0.3609813415655951,0.3325276340372952,0.309166652236249,0.18273146746328417,0.39463777950733,0.39891900936092234,0.11979340738343702,0.1684128120860972,0.19308542309980348
sample_12709,0.38668601226517146,0.33613537947458944,0.35601059774946864,0.33461096123510664,0.39865712028531586,0.3981120170379683,0.3953743131137992,0.3419387352817687,0.20174785525414446
sample_1271,0.3815997804381605,0.3760654389526547,0.3583300168665797,0.38236300097925846,0.3892221282589926,0.38302130320702393,0.3633368041111205,0.39701451186880543,0.26428517519259936
sample_12710,0.3703633299026109,0.38261636746676264,0.3826287493951118,0.37305485130315724,0.39589518987426564,0.3931954006252244,0.39831853667535044,0.39570255314904546,0.35286585805375165
sample_12711,0.33133695841037797,0.33445132181190224,0.1602139579420304,0.3470870231264858,0.2895197059243718,0.39355489373889263,0.32935272469415394,0.37658870443543047,0.03883581221732989
sample_12712,0.2730004396401483,0.24313977127350758,0.18686679137290768,0.313315787398337,0.3255907513661578,0.32490849867791394,0.23551448650345597,0.3534425447407715,0.3266535529753615
sample_12713,0.3899451115248554,0.3797522889663048,0.3849836237849705,0.39669582868899395,0.3940768337412135,0.3931954006252244,0.39339154048305935,0.38999549204012307,0.3257726068044418
sample_12714,0.951201324257933,0.22066271146359026,0.24641866910895788,1.0,0.31125664571374145,0.26834091341709004,0.37287758967665946,0.38723842598283903,0.3586160104916975
sample_12715,0.22786093708494543,0.19383525660789228,0.16778452892496856,0.2802732405732547,0.36268421045348453,0.28910860487621315,0.0022127687979904345,0.3868528747124348,0.09778064557490078
sample_12716,0.2554926485914903,0.3197272410328556,0.27503239765438026,0.10930896627688336,0.38365474358236096,0.393559935897422,0.3938064951168321,0.3841637941676505,0.33820928443900283
sample_12717,0.33646548254016767,0.3014219273399941,0.9147425396757516,1.0,0.3652821787736512,0.3935573050012201,0.07461950463191294,0.3173853937642164,0.31118608643773515
sample_12718,0.3468609142100475,0.2960806847691329,0.33069850703418363,0.28329589923785137,0.3691282112245421,0.3973160123814841,0.3988580320706771,0.27134089782123605,0.3811940059877743
sample_12719,0.3767261880947981,0.3773110197894373,0.24176399405811094,0.20258571120796523,0.3516560061015582,0.39827219841850303,0.3864783063939032,0.3453144200879693,0.32716237028960665
sample_1272,0.3636169663358802,0.3868021584249078,0.37806928501226167,0.2935597450259962,0.3694761416663154,0.3935553103856344,0.26738158016234503,0.3716282279988653,0.26992848073135906
sample_12720,0.3464795270367878,0.3081937650854863,0.34021088123902465,0.34222778897873224,0.3931631687589495,0.3395862574570768,0.3919532301385831,1.0,0.3922314349610034
sample_12721,0.38769802090785027,0.37807908992500433,0.35012918204746074,0.1592200134573121,0.3978859304427515,0.3985869059043066,0.36975464394185836,0.3934796396585052,0.39827692439479395
sample_12722,0.37781097055844964,0.3875301484435285,0.3562367610543637,0.24180784359422236,0.3425294075983949,0.38856723272255095,0.35303654485699715,0.39877633435544024,0.38555778533175755
sample_12723,0.39271095638836295,0.3661210229276303,0.38289908255270144,0.35404758470733616,0.3925284302983428,0.3983976575991538,0.17945069940205077,0.38937879757644545,0.39237164836097255
sample_12724,0.364416128266522,0.3454241986765066,0.3714834507964797,0.3343586343881977,0.3967867181691507,0.39355354304653956,0.39771971914674575,1.0,0.39880753912048
sample_12725,0.380162268660297,0.3505198619365614,0.28444788271548893,0.39548403806554044,0.33050160406894247,0.39786494620875285,0.25963717611230913,0.3162008690632296,0.3973495059419746
sample_12726,0.3404260257670285,0.3528012432395971,0.3794664425138944,0.3826702061817299,0.3989257725787314,0.3976849776489088,0.3983831777701608,0.10283144051754695,0.20542246355807023
sample_12727,0.3117974596570032,0.3042083671576506,0.297091064764224,0.3295730866768201,0.3337183865191643,0.07749826420675454,0.35492543295331597,0.2942310027693014,0.3971157866545556
sample_12728,0.3659395295449578,0.33366348199698764,0.35219597669441405,0.3439068508534548,0.3987865499861999,0.39699439918588025,0.3072510854480677,0.388880122614269,0.3889135611942984
sample_12729,0.3579011124026965,0.3668351237491058,0.33091373241438865,0.3845696506184854,0.392423199329496,0.3931954006252244,0.20539272757303975,0.3745567411562801,0.3676833480739789
sample_1273,0.386344040471532,0.3770493078872906,0.38935078142683377,0.35798664239810635,0.39810588363033417,0.3985162395085454,0.39503304087488755,0.39123899595345696,0.3320156242361847
sample_12730,0.3309385930868829,0.25586738509634893,0.24032928336763748,0.30809546364192847,0.3975442530553035,0.3742401098480201,0.36960130792203816,0.3906578177003608,0.39864513638341603
sample_12731,0.24342348055790874,0.15727883794673034,0.17716565425437583,0.06118938772829804,0.2945565438623846,6.8471806625153135e-06,0.30554569878566035,0.27105077624540286,0.22451611965950974
sample_12732,0.3927132388017361,0.3669914339676494,0.3756850673029279,0.3276943584172564,0.3405727901554897,0.3931954006252244,0.2245755994499446,0.39801830368471436,0.3120701050571596
sample_12733,0.32447829670794254,0.2921662853947486,0.1315004721421232,0.38102329352361486,0.3847901762273175,0.34558535955067693,0.06392311323457767,0.2575739172582752,0.3951550327883515
sample_12734,0.3750240458954056,0.3263525140066078,0.3104693799716442,0.37985547658757707,0.3752607188159374,0.21655286211821126,0.33168697257326385,0.3740104782116464,0.30042719316636696
sample_12735,0.36696463219438613,0.34314511884928617,0.3794998798826351,0.2992262756274569,0.39693478043510033,0.3453904446692446,0.3592441217587866,0.37811203901227364,0.39425058833239224
sample_12736,0.33636078275995723,0.3635599731603802,0.3609883615729684,0.31985608961978845,0.3745340338048295,0.3988247590338431,0.15455714984674981,0.3566078251203264,0.19852603539141414
sample_12737,0.37996738116400125,0.30515700807979496,0.3471081007190059,0.30999210723069925,0.3893749731829033,0.391015021277044,0.3878838638959887,0.39128163498804314,0.3430294912044959
sample_12738,0.37398624454195134,0.371653950066588,0.364730239269552,0.30605645323894226,0.39562975938896,0.367273893198026,0.3837707239083025,0.36206578561656666,0.3522467706733437
sample_12739,0.30163515061586155,0.2037678307171256,0.30388502282454677,0.24924099376393405,0.20313465934688799,0.317884510084866,0.35696216557614985,0.19388656012530373,0.37283424373385315
sample_1274,0.33682499923651543,0.3070345359857479,0.35597748934886336,0.3927627853059465,0.38826412939384447,0.33744860082526235,0.09795754858320253,0.3860485490476099,0.39843628092411787
sample_12740,0.34821601186778445,0.33179586507491643,0.3503668595852599,0.34470492034031447,0.3778760994589544,0.02297902968849185,0.11383551319481611,0.3842130084597357,2.1417478365482804e-17
sample_12741,0.3703141778060037,0.33486911179481943,0.34382680141835037,0.28686234457124643,0.363038596514528,0.3250442991705182,0.3910458449965214,0.3651055233106124,0.38751510759367536
sample_12742,0.3856824637779353,0.3750404373794208,0.3038423595153764,0.37915942983160456,0.39798515201539875,0.393548755339188,0.14011715579221867,0.3545609900866752,0.29148840726729064
sample_12743,0.22984634574950197,0.29702797911452317,0.2684096676812616,1.0,0.39703368393083205,0.3935718531132846,0.07859794657161229,0.39578380845531835,0.19548935572004997
sample_12744,0.3917250570919472,0.34401763985770195,0.38227571604214383,0.3867555658332707,0.39583002237483467,0.393891301757776,0.33546613885591176,0.3769861028290704,0.3222814760322437
sample_12745,0.1700653902059465,0.23110455686107312,0.24724411374011673,0.3848652043804733,0.35633599979395014,0.3958784696710622,0.3123014100677358,0.3260873082576946,0.034581608691766706
sample_12746,0.3844148566146864,0.37129109006631883,0.35383289631549475,0.2917199035890312,0.375069387176719,0.3541382465585921,0.3264273406644933,0.3708037354916275,0.3503183891331999
sample_12747,0.36862989204108004,0.3793511508873459,0.3900383649142924,0.18198259416340826,0.38130747299531087,0.35471058505239816,0.2974900993055779,0.2385807817345978,0.010303039537435651
sample_12748,0.3631259273828636,0.35023257138996305,0.28370250602742253,0.38019347179458446,0.3774193166859936,0.3931954006252244,0.12417385588492855,0.39758951523208724,0.3271304404187318
sample_12749,0.3742705702196085,0.3233326337299978,0.3571785985292814,0.39433570274008306,0.3112421813408509,0.393547029678138,0.39502705767799867,0.3966535998326891,0.19693547636720257
sample_1275,0.3686178151737806,0.3338049397130743,0.296850899265684,0.1277149299839031,0.266754281344066,0.25352224375301485,0.26461790318645456,0.23697745665688133,0.3970009742229871
sample_12750,0.3385417479002966,0.31952155832265194,0.23387035327887845,0.3928043980516282,0.39510936195565205,0.39356463093507565,0.3824571186235732,0.3802790603875728,0.38919824379087087
sample_12751,0.36762310980183127,0.37192523388764687,0.3358245165839209,0.35292429244271156,0.3778038513173819,0.3931954006252244,0.35880220721481715,0.39618700438435156,0.37482636142869635
sample_12752,0.38336507380564777,0.3719534676425181,0.3524444786701269,0.195857642478689,0.35940782374381725,0.39354682496228854,0.39294355232533607,0.39458145544496565,0.3539198807335125
sample_12753,0.24552688478998114,0.25348272410905204,0.2151244972108602,0.09590682413469076,0.28007638383691713,0.22161461571513047,0.3976736952296922,0.37860554442881644,0.32055842215056457
sample_12754,0.383518971433208,0.33055218914184564,0.29477494148912037,0.21766820876019413,0.3804007012245633,0.3983441689783573,0.2898585823074668,0.3514911314984268,0.2969349942078287
sample_12755,0.38383022046149423,0.29872523456697936,0.26892687923846154,0.13503584110671965,0.3968994854751373,0.3614901345749992,0.037910576483661605,0.3375622907107971,0.21287061198855223
sample_12756,0.35150176273314576,0.37256371006627137,0.3137736605398038,0.2714860649127097,0.39543765769101863,0.3599370242472747,0.3183670551893596,0.3338281342957323,0.3826308561933801
sample_12757,0.3864149190524712,0.3730174040560406,0.38490555077435434,0.3810552795277282,0.3780826551249819,0.3988727272401665,0.3424574060395926,0.28542889373125124,0.2663839886786549
sample_12758,0.36542216215241974,0.2974878020001976,0.34180748769142255,0.370238966618137,0.3900794831169458,0.376059436160842,0.3625956676248117,0.38980837009591085,0.3670266800083837
sample_12759,0.3681797782223089,0.3676429531778013,0.307228185023645,0.39260797204157605,0.3867538565283699,0.3980884400780796,0.3857259820884992,0.3770410005900584,0.24468304110608358
sample_1276,0.3412000533884397,0.3566907766324157,0.32559266979946083,0.32302909341151614,0.3744219811045849,0.3935560937284545,0.08298121599960852,0.5941936640652676,0.39833710049283444
sample_12760,0.38058256749854097,0.3445094901903915,0.37152380139332714,0.3852761966313749,0.366881313945723,0.3910604620700004,0.360966661359754,0.3985396275494689,0.35477018157113793
sample_12761,0.3549763923590169,0.3556607880759856,0.3459816488114713,0.2519741792666472,0.39332937646060373,0.2719229460018368,0.3979254617882434,0.361192697604462,0.30535895745021235
sample_12762,0.37900208210648423,0.3389422785501321,0.3542436811788409,0.26697788502645975,0.339377717006658,0.3931954006252244,0.3982372055699135,0.38583785857707326,0.25869233568932776
sample_12763,0.39375974359702476,0.3789035087295229,0.37303787939281735,0.1485077494470425,0.36651699209166033,0.394859542326343,0.39867556748135197,0.3848741610344315,0.11831400002780515
sample_12764,0.38881925050192623,0.3604063162821758,0.3430040137653469,0.38388334564153287,0.323437973728604,0.3959694244572677,0.3839181147512098,0.3861527747670391,0.3791296003202121
sample_12765,0.3589501202382953,0.35952024499188084,0.2911740756433367,0.2223857613637541,0.3980800180476841,0.3935535837511685,0.398838598020677,0.3685914146727501,0.18754852139194708
sample_12766,0.35178572075931575,0.3913356099760766,0.35216878839589943,0.21081708490557163,0.3901004947020889,0.3817328507491178,0.3737109208906788,0.34237891625294214,0.30314712162690427
sample_12767,0.274304519823193,0.16239123844568668,0.21584473455036463,0.2527489154590195,0.14182229073709124,0.17449490706440596,0.00033943142461136165,0.2911710263390535,0.39894001068285945
sample_12768,0.3829082588567704,0.33630490919179223,0.3652748259265935,0.23257363875751333,0.275268475405019,0.39563959735906046,0.34032088312014375,0.396334283180782,0.33755242168617366
sample_12769,0.38677960307975684,0.3627587563780567,0.38402140485572217,0.3747060388517555,0.2965553738340087,0.3931954006252244,0.12572052180146884,0.299232310572656,0.22292366757669974
sample_1277,0.3365078266862081,0.3300600067612584,0.17480170518894114,0.2927512345679331,0.3925757022305806,0.26418500445537546,0.16449794928016676,0.3965971706600352,0.3891290042124737
sample_12770,0.3834079722891926,0.33639142363100144,0.34071290422922923,0.35023116449055286,0.3837088776836588,0.3845189885736472,0.06210502512180759,0.2965806373775886,0.2242686015338991
sample_12771,0.36865372367833754,0.35734576430874165,0.3772188558879778,0.26346403225670384,0.3988807365848681,0.3931954006252244,0.3494576908019738,0.37138454988878444,0.23085861572618993
sample_12772,0.2598718725606065,0.22567569851114241,0.3170331631004256,0.3427087066525291,0.3551812290531059,0.3931954006252244,0.37910485644761727,0.25175621051503094,0.30541928865033174
sample_12773,0.35303326783747957,0.36614638302264124,0.34942308169755776,0.3845928851434455,0.3908022862369773,0.3946949204768805,0.2708673254102468,0.3333478322472733,0.3319014371654273
sample_12774,0.35961072481637,0.3237581777430914,0.3318676157073384,0.31377759683513246,0.3978611755658178,0.37719873417396493,0.1409531470440983,0.3554197156895277,0.38421847460487457
sample_12775,0.38570119006733744,0.3700313974844875,0.37347593048688793,0.38129657184727966,0.34122906842706135,0.39518114802883764,0.27851931935927127,0.3863522468042719,0.3985744042174429
sample_12776,0.392688753946094,0.3653329292925491,0.36675885566872696,0.3911425288844368,0.3848720858626687,0.3974730760836444,0.11952805072860195,0.3389978631014323,0.38052632384176177
sample_12777,0.3868596043961405,0.36335051769641685,0.322617243805184,0.3673778560625589,0.39037134604533075,0.3898288632882389,0.35209548341278607,0.3964148280204179,0.3969327035143022
sample_12778,0.3713802393146093,0.3244857525981587,0.37099769765236107,0.3661215818877095,0.3905452386002821,0.3931954006252244,0.36933534424940373,0.355632371285595,0.39798724922724277
sample_12779,0.3943486541354382,0.37109577990350767,0.3539159061655989,0.3267792766606908,0.38527296367759023,0.36394716538184585,0.3546609701206356,0.35317269030312026,0.38382344667543655
sample_1278,0.37991332673817163,0.37901705718717493,0.3562471467176787,0.2875814527879654,0.362054966196828,0.3969085543606549,0.39656768374518464,0.3904165282763079,0.25256549009893015
sample_12780,0.39286073855522297,0.359117573956422,0.3810428295583691,0.2637813007402407,0.39403518004965277,0.39611080539437143,0.3131649968907618,0.3756527575997516,0.12462811460133859
sample_12781,0.36727981360172135,0.3166198094167076,0.3505409033770457,0.19495714238747827,0.35010769199066066,0.39713583808794756,0.356966466516592,0.3490901085452802,0.3711055034798192
